Date,Day,Hospital,Waiting Time,Attendance,BOR,Is_Holiday
2023-11-07,Tuesday,NUH(A),5.4,301.0,86.3,0
2023-11-07,Tuesday,SGH,5.4,317.0,86.0,0
2023-11-07,Tuesday,SKH,3.2,341.0,87.3,0
2023-11-07,Tuesday,TTSH,7.6,373.0,98.3,0
2023-11-07,Tuesday,WH,,,,0
2023-11-08,Wednesday,AH,1.2,60.0,65.7,0
2023-11-08,Wednesday,CGH,8.7,351.0,85.9,0
2023-11-08,Wednesday,KTPH,4.4,269.0,95.9,0
2023-11-08,Wednesday,NTFGH,3.0,334.0,94.5,0
2023-11-08,Wednesday,NUH(A),5.5,293.0,87.4,0
2023-11-08,Wednesday,SGH,6.1,314.0,85.8,0
2023-11-08,Wednesday,SKH,2.4,368.0,87.8,0
2023-11-08,Wednesday,TTSH,6.9,354.0,97.5,0
2023-11-08,Wednesday,WH,,,,0
2023-11-09,Thursday,AH,1.6,60.0,63.9,0
2023-11-09,Thursday,CGH,7.3,322.0,85.2,0
2023-11-09,Thursday,KTPH,3.6,310.0,91.5,0
2023-11-09,Thursday,NTFGH,3.0,317.0,92.2,0
2023-11-09,Thursday,NUH(A),4.6,291.0,84.3,0
2023-11-09,Thursday,SGH,4.3,291.0,86.0,0
2023-11-09,Thursday,SKH,2.5,313.0,81.0,0
2023-11-09,Thursday,TTSH,5.2,344.0,95.4,0
2023-11-09,Thursday,WH,,,,0
2023-11-10,Friday,AH,1.9,60.0,61.7,0
2023-11-10,Friday,CGH,1.3,340.0,86.3,0
2023-11-10,Friday,KTPH,2.4,327.0,87.9,0
2023-11-10,Friday,NTFGH,4.1,323.0,92.3,0
2023-11-10,Friday,NUH(A),2.9,279.0,81.7,0
2023-11-10,Friday,SGH,3.1,295.0,82.2,0
2023-11-10,Friday,SKH,1.9,310.0,76.9,0
2023-11-10,Friday,TTSH,4.8,330.0,91.0,0
2023-11-10,Friday,WH,,,,0
2023-11-11,Saturday,AH,1.4,48.0,60.6,0
2023-11-11,Saturday,CGH,1.3,353.0,85.0,0
2023-11-11,Saturday,KTPH,0.9,284.0,88.7,0
2023-11-11,Saturday,NTFGH,2.7,261.0,92.5,0
2023-11-11,Saturday,NUH(A),2.9,268.0,74.1,0
2023-11-11,Saturday,SGH,1.6,351.0,79.8,0
2023-11-11,Saturday,SKH,1.8,268.0,73.1,0
2023-11-11,Saturday,TTSH,3.9,323.0,91.5,0
2023-11-11,Saturday,WH,,,,0
2023-11-12,Sunday,AH,1.4,57.0,63.2,1
2023-11-12,Sunday,CGH,1.4,319.0,86.2,1
2023-11-12,Sunday,KTPH,1.1,233.0,91.6,1
2023-11-12,Sunday,NTFGH,2.8,205.0,93.3,1
2023-11-12,Sunday,NUH(A),2.1,259.0,75.6,1
2023-11-12,Sunday,SGH,1.3,280.0,80.7,1
2023-11-12,Sunday,SKH,1.6,294.0,76.2,1
2023-11-12,Sunday,TTSH,3.6,321.0,91.9,1
2023-11-12,Sunday,WH,,,,1
2023-11-13,Monday,AH,1.7,61.0,66.1,0
2023-11-13,Monday,CGH,3.6,357.0,87.4,0
2023-11-13,Monday,KTPH,1.5,323.0,97.5,0
2023-11-13,Monday,NTFGH,2.4,308.0,94.1,0
2023-11-13,Monday,NUH(A),2.7,265.0,77.8,0
2023-11-13,Monday,SGH,2.5,305.0,83.5,0
2023-11-13,Monday,SKH,1.4,356.0,81.5,0
2023-11-13,Monday,TTSH,4.2,344.0,95.7,0
2023-11-13,Monday,WH,,,,0
2023-11-14,Tuesday,AH,1.0,61.0,68.6,0
2023-11-14,Tuesday,CGH,9.3,437.0,87.1,0
2023-11-14,Tuesday,KTPH,4.9,383.0,95.8,0
2023-11-14,Tuesday,NTFGH,5.1,373.0,96.2,0
2023-11-14,Tuesday,NUH(A),3.3,372.0,81.6,0
2023-11-14,Tuesday,SGH,8.5,375.0,86.0,0
2023-11-14,Tuesday,SKH,4.0,417.0,85.5,0
2023-11-14,Tuesday,TTSH,6.2,418.0,96.2,0
2023-11-14,Tuesday,WH,,,,0
2023-11-15,Wednesday,AH,1.5,61.0,66.4,0
2023-11-15,Wednesday,CGH,18.4,335.0,86.9,0
2023-11-15,Wednesday,KTPH,8.9,338.0,95.8,0
2023-11-15,Wednesday,NTFGH,7.6,319.0,94.7,0
2023-11-15,Wednesday,NUH(A),3.4,283.0,83.8,0
2023-11-15,Wednesday,SGH,11.8,324.0,87.4,0
2023-11-15,Wednesday,SKH,5.3,305.0,85.4,0
2023-11-15,Wednesday,TTSH,7.6,387.0,95.5,0
2023-11-15,Wednesday,WH,,,,0
2023-11-16,Thursday,AH,1.6,56.0,67.1,0
2023-11-16,Thursday,CGH,16.2,344.0,85.6,0
2023-11-16,Thursday,KTPH,5.3,328.0,94.3,0
2023-11-16,Thursday,NTFGH,3.6,305.0,93.4,0
2023-11-16,Thursday,NUH(A),3.6,323.0,86.4,0
2023-11-16,Thursday,SGH,9.0,327.0,86.9,0
2023-11-16,Thursday,SKH,2.6,297.0,84.2,0
2023-11-16,Thursday,TTSH,7.4,363.0,94.8,0
2023-11-16,Thursday,WH,,,,0
2023-11-17,Friday,AH,1.8,58.0,63.5,0
2023-11-17,Friday,CGH,9.7,322.0,85.5,0
2023-11-17,Friday,KTPH,4.4,320.0,94.0,0
2023-11-17,Friday,NTFGH,3.2,321.0,93.7,0
2023-11-17,Friday,NUH(A),4.6,272.0,78.8,0
2023-11-17,Friday,SGH,5.3,309.0,85.4,0
2023-11-17,Friday,SKH,1.9,299.0,80.6,0
2023-11-17,Friday,TTSH,6.3,332.0,93.7,0
2023-11-17,Friday,WH,,,,0
2023-11-18,Saturday,AH,1.0,60.0,60.3,0
2023-11-18,Saturday,CGH,3.5,338.0,85.3,0
2023-11-18,Saturday,KTPH,5.2,310.0,92.7,0
2023-11-18,Saturday,NTFGH,3.0,308.0,98.2,0
2023-11-18,Saturday,NUH(A),2.4,285.0,74.4,0
2023-11-18,Saturday,SGH,3.4,292.0,83.7,0
2023-11-18,Saturday,SKH,1.9,294.0,78.4,0
2023-11-18,Saturday,TTSH,5.4,328.0,96.9,0
2023-11-18,Saturday,WH,,,,0
2023-11-19,Sunday,AH,1.6,59.0,63.5,0
2023-11-19,Sunday,CGH,1.8,349.0,88.5,0
2023-11-19,Sunday,KTPH,3.3,281.0,95.0,0
2023-11-19,Sunday,NTFGH,8.1,299.0,97.5,0
2023-11-19,Sunday,NUH(A),2.7,266.0,78.3,0
2023-11-19,Sunday,SGH,3.5,247.0,85.5,0
2023-11-19,Sunday,SKH,1.7,304.0,80.8,0
2023-11-19,Sunday,TTSH,5.7,340.0,98.6,0
2023-11-19,Sunday,WH,,,,0
2023-11-20,Monday,AH,1.8,78.0,71.1,0
2023-11-20,Monday,CGH,14.6,445.0,86.5,0
2023-11-20,Monday,KTPH,6.8,377.0,96.7,0
2023-11-20,Monday,NTFGH,12.6,414.0,96.5,0
2023-11-20,Monday,NUH(A),4.0,367.0,84.9,0
2023-11-20,Monday,SGH,7.0,379.0,87.7,0
2023-11-20,Monday,SKH,2.1,436.0,84.3,0
2023-11-20,Monday,TTSH,7.3,427.0,96.7,0
2023-11-20,Monday,WH,,,,0
2023-11-21,Tuesday,AH,1.7,64.0,76.9,0
2023-11-21,Tuesday,CGH,15.3,392.0,85.5,0
2023-11-21,Tuesday,KTPH,7.8,331.0,97.9,0
2023-11-21,Tuesday,NTFGH,12.0,339.0,97.3,0
2023-11-21,Tuesday,NUH(A),6.7,336.0,87.1,0
2023-11-21,Tuesday,SGH,9.1,328.0,88.9,0
2023-11-21,Tuesday,SKH,2.6,333.0,87.7,0
2023-11-21,Tuesday,TTSH,8.0,372.0,96.4,0
2023-11-21,Tuesday,WH,,,,0
2023-11-22,Wednesday,AH,2.5,53.0,70.4,0
2023-11-22,Wednesday,CGH,11.8,345.0,86.5,0
2023-11-22,Wednesday,KTPH,8.6,321.0,99.3,0
2023-11-22,Wednesday,NTFGH,9.2,310.0,97.1,0
2023-11-22,Wednesday,NUH(A),6.2,316.0,87.4,0
2023-11-22,Wednesday,SGH,5.1,324.0,87.1,0
2023-11-22,Wednesday,SKH,2.1,351.0,81.8,0
2023-11-22,Wednesday,TTSH,7.3,388.0,97.8,0
2023-11-22,Wednesday,WH,,,,0
2023-11-23,Thursday,AH,1.5,63.0,63.2,0
2023-11-23,Thursday,CGH,8.7,367.0,85.1,0
2023-11-23,Thursday,KTPH,7.8,277.0,96.8,0
2023-11-23,Thursday,NTFGH,4.6,340.0,96.0,0
2023-11-23,Thursday,NUH(A),7.6,297.0,89.1,0
2023-11-23,Thursday,SGH,6.3,375.0,87.6,0
2023-11-23,Thursday,SKH,2.0,343.0,79.4,0
2023-11-23,Thursday,TTSH,7.3,390.0,97.1,0
2023-11-23,Thursday,WH,,,,0
2023-11-24,Friday,AH,1.9,40.0,61.0,0
2023-11-24,Friday,CGH,5.1,375.0,85.4,0
2023-11-24,Friday,KTPH,3.3,290.0,91.9,0
2023-11-24,Friday,NTFGH,3.7,299.0,91.5,0
2023-11-24,Friday,NUH(A),6.8,301.0,86.1,0
2023-11-24,Friday,SGH,4.1,344.0,84.6,0
2023-11-24,Friday,SKH,2.0,308.0,79.9,0
2023-11-24,Friday,TTSH,8.1,371.0,94.2,0
2023-11-24,Friday,WH,,,,0
2023-11-25,Saturday,AH,1.5,65.0,60.3,0
2023-11-25,Saturday,CGH,3.8,332.0,84.0,0
2023-11-25,Saturday,KTPH,2.0,274.0,94.1,0
2023-11-25,Saturday,NTFGH,2.3,284.0,94.4,0
2023-11-25,Saturday,NUH(A),4.2,254.0,85.1,0
2023-11-25,Saturday,SGH,4.5,260.0,83.7,0
2023-11-25,Saturday,SKH,1.9,283.0,78.1,0
2023-11-25,Saturday,TTSH,5.5,329.0,95.3,0
2023-11-25,Saturday,WH,,,,0
2023-11-26,Sunday,AH,2.2,61.0,63.5,0
2023-11-26,Sunday,CGH,6.7,327.0,86.0,0
2023-11-26,Sunday,KTPH,1.4,308.0,95.3,0
2023-11-26,Sunday,NTFGH,2.9,269.0,97.0,0
2023-11-26,Sunday,NUH(A),6.6,221.0,84.6,0
2023-11-26,Sunday,SGH,3.0,254.0,84.9,0
2023-11-26,Sunday,SKH,1.7,321.0,81.5,0
2023-11-26,Sunday,TTSH,6.2,341.0,98.6,0
2023-11-26,Sunday,WH,,,,0
2023-11-27,Monday,AH,1.0,66.0,65.3,0
2023-11-27,Monday,CGH,11.6,413.0,86.7,0
2023-11-27,Monday,KTPH,5.0,379.0,94.5,0
2023-11-27,Monday,NTFGH,5.4,369.0,97.0,0
2023-11-27,Monday,NUH(A),5.1,306.0,87.7,0
2023-11-27,Monday,SGH,5.5,389.0,86.6,0
2023-11-27,Monday,SKH,3.0,388.0,84.2,0
2023-11-27,Monday,TTSH,8.3,427.0,97.7,0
2023-11-27,Monday,WH,,,,0
2023-11-28,Tuesday,AH,1.5,55.0,69.3,0
2023-11-28,Tuesday,CGH,15.2,392.0,86.5,0
2023-11-28,Tuesday,KTPH,4.8,350.0,96.1,0
2023-11-28,Tuesday,NTFGH,11.5,363.0,100.0,0
2023-11-28,Tuesday,NUH(A),5.8,309.0,87.7,0
2023-11-28,Tuesday,SGH,7.0,333.0,86.6,0
2023-11-28,Tuesday,SKH,4.4,344.0,88.5,0
2023-11-28,Tuesday,TTSH,11.2,370.0,98.8,0
2023-11-28,Tuesday,WH,,,,0
2023-11-29,Wednesday,AH,1.7,56.0,72.2,0
2023-11-29,Wednesday,CGH,16.6,381.0,85.4,0
2023-11-29,Wednesday,KTPH,8.0,343.0,95.8,0
2023-11-29,Wednesday,NTFGH,10.5,335.0,98.9,0
2023-11-29,Wednesday,NUH(A),6.9,303.0,85.5,0
2023-11-29,Wednesday,SGH,5.2,302.0,85.4,0
2023-11-29,Wednesday,SKH,5.7,339.0,85.4,0
2023-11-29,Wednesday,TTSH,7.7,386.0,95.6,0
2023-11-29,Wednesday,WH,,,,0
2023-11-30,Thursday,AH,1.9,56.0,69.3,0
2023-11-30,Thursday,CGH,13.3,377.0,84.9,0
2023-11-30,Thursday,KTPH,12.0,325.0,95.7,0
2023-11-30,Thursday,NTFGH,10.0,311.0,98.1,0
2023-11-30,Thursday,NUH(A),5.6,326.0,85.1,0
2023-11-30,Thursday,SGH,6.5,347.0,86.2,0
2023-11-30,Thursday,SKH,4.7,315.0,87.1,0
2023-11-30,Thursday,TTSH,5.0,390.0,97.5,0
2023-11-30,Thursday,WH,,,,0
2023-12-01,Friday,AH,1.7,66.0,69.3,0
2023-12-01,Friday,CGH,12.4,374.0,83.3,0
2023-12-01,Friday,KTPH,3.9,336.0,94.6,0
2023-12-01,Friday,NTFGH,7.8,339.0,94.8,0
2023-12-01,Friday,NUH(A),6.1,293.0,84.3,0
2023-12-01,Friday,SGH,3.4,324.0,84.2,0
2023-12-01,Friday,SKH,2.9,307.0,82.6,0
2023-12-01,Friday,TTSH,5.1,370.0,93.0,0
2023-12-01,Friday,WH,,,,0
2023-12-02,Saturday,AH,1.3,65.0,64.3,0
2023-12-02,Saturday,CGH,10.7,342.0,84.5,0
2023-12-02,Saturday,KTPH,2.5,301.0,96.2,0
2023-12-02,Saturday,NTFGH,5.8,307.0,97.8,0
2023-12-02,Saturday,NUH(A),3.8,281.0,82.5,0
2023-12-02,Saturday,SGH,4.2,309.0,82.8,0
2023-12-02,Saturday,SKH,2.0,303.0,81.4,0
2023-12-02,Saturday,TTSH,4.8,355.0,95.3,0
2023-12-02,Saturday,WH,,,,0
2023-12-03,Sunday,AH,1.3,70.0,66.1,0
2023-12-03,Sunday,CGH,13.6,335.0,84.6,0
2023-12-03,Sunday,KTPH,1.7,299.0,97.4,0
2023-12-03,Sunday,NTFGH,13.3,283.0,98.9,0
2023-12-03,Sunday,NUH(A),4.1,258.0,84.3,0
2023-12-03,Sunday,SGH,4.5,300.0,83.8,0
2023-12-03,Sunday,SKH,2.3,317.0,85.6,0
2023-12-03,Sunday,TTSH,5.8,356.0,99.0,0
2023-12-03,Sunday,WH,,,,0
2023-12-04,Monday,AH,1.5,72.0,72.9,0
2023-12-04,Monday,CGH,22.1,402.0,85.9,0
2023-12-04,Monday,KTPH,4.2,381.0,99.9,0
2023-12-04,Monday,NTFGH,19.0,389.0,100.0,0
2023-12-04,Monday,NUH(A),5.3,376.0,87.4,0
2023-12-04,Monday,SGH,6.5,384.0,84.3,0
2023-12-04,Monday,SKH,2.0,400.0,87.3,0
2023-12-04,Monday,TTSH,8.0,429.0,96.7,0
2023-12-04,Monday,WH,,,,0
2023-12-05,Tuesday,AH,2.5,73.0,80.9,0
2023-12-05,Tuesday,CGH,23.6,404.0,84.8,0
2023-12-05,Tuesday,KTPH,16.5,361.0,99.3,0
2023-12-05,Tuesday,NTFGH,19.5,367.0,100.0,0
2023-12-05,Tuesday,NUH(A),7.6,353.0,86.4,0
2023-12-05,Tuesday,SGH,12.4,333.0,86.5,0
2023-12-05,Tuesday,SKH,3.3,343.0,90.4,0
2023-12-05,Tuesday,TTSH,10.6,403.0,96.7,0
2023-12-05,Tuesday,WH,,,,0
2023-12-06,Wednesday,AH,2.1,58.0,85.2,0
2023-12-06,Wednesday,CGH,21.7,397.0,85.6,0
2023-12-06,Wednesday,KTPH,10.2,366.0,100.0,0
2023-12-06,Wednesday,NTFGH,16.7,372.0,96.3,0
2023-12-06,Wednesday,NUH(A),9.9,335.0,87.6,0
2023-12-06,Wednesday,SGH,10.3,321.0,85.6,0
2023-12-06,Wednesday,SKH,4.7,364.0,87.1,0
2023-12-06,Wednesday,TTSH,8.3,446.0,97.3,0
2023-12-06,Wednesday,WH,,,,0
2023-12-07,Thursday,AH,1.5,60.0,84.8,0
2023-12-07,Thursday,CGH,21.0,398.0,84.9,0
2023-12-07,Thursday,KTPH,9.4,373.0,100.0,0
2023-12-07,Thursday,NTFGH,14.0,350.0,96.0,0
2023-12-07,Thursday,NUH(A),9.2,344.0,87.7,0
2023-12-07,Thursday,SGH,6.6,331.0,85.9,0
2023-12-07,Thursday,SKH,4.6,356.0,86.2,0
2023-12-07,Thursday,TTSH,8.7,361.0,96.7,0
2023-12-07,Thursday,WH,,,,0
2023-12-08,Friday,AH,1.8,83.0,81.2,0
2023-12-08,Friday,CGH,17.6,378.0,86.0,0
2023-12-08,Friday,KTPH,7.8,327.0,99.1,0
2023-12-08,Friday,NTFGH,8.5,336.0,99.0,0
2023-12-08,Friday,NUH(A),5.9,329.0,84.5,0
2023-12-08,Friday,SGH,5.7,341.0,83.1,0
2023-12-08,Friday,SKH,5.1,331.0,85.1,0
2023-12-08,Friday,TTSH,7.4,413.0,94.1,0
2023-12-08,Friday,WH,,,,0
2023-12-09,Saturday,AH,1.2,53.0,85.9,0
2023-12-09,Saturday,CGH,11.5,349.0,84.7,0
2023-12-09,Saturday,KTPH,7.2,268.0,100.0,0
2023-12-09,Saturday,NTFGH,6.3,316.0,97.3,0
2023-12-09,Saturday,NUH(A),4.0,308.0,80.6,0
2023-12-09,Saturday,SGH,3.7,346.0,82.4,0
2023-12-09,Saturday,SKH,2.5,302.0,85.5,0
2023-12-09,Saturday,TTSH,6.2,374.0,96.8,0
2023-12-09,Saturday,WH,,,,0
2023-12-10,Sunday,AH,2.0,77.0,89.2,0
2023-12-10,Sunday,CGH,13.1,365.0,86.1,0
2023-12-10,Sunday,KTPH,5.7,307.0,100.0,0
2023-12-10,Sunday,NTFGH,7.8,299.0,98.6,0
2023-12-10,Sunday,NUH(A),4.1,273.0,83.7,0
2023-12-10,Sunday,SGH,4.9,263.0,85.2,0
2023-12-10,Sunday,SKH,4.4,363.0,88.2,0
2023-12-10,Sunday,TTSH,5.2,375.0,99.4,0
2023-12-10,Sunday,WH,,,,0
2023-12-11,Monday,AH,2.9,92.0,90.6,0
2023-12-11,Monday,CGH,20.7,449.0,83.9,0
2023-12-11,Monday,KTPH,20.5,390.0,100.0,0
2023-12-11,Monday,NTFGH,9.1,401.0,99.2,0
2023-12-11,Monday,NUH(A),5.6,406.0,88.3,0
2023-12-11,Monday,SGH,8.9,398.0,87.0,0
2023-12-11,Monday,SKH,8.0,412.0,89.0,0
2023-12-11,Monday,TTSH,12.2,499.0,99.2,0
2023-12-11,Monday,WH,,,,0
2023-12-12,Tuesday,AH,2.6,84.0,92.4,0
2023-12-12,Tuesday,CGH,23.3,379.0,85.0,0
2023-12-12,Tuesday,KTPH,22.7,316.0,100.0,0
2023-12-12,Tuesday,NTFGH,16.5,344.0,99.5,0
2023-12-12,Tuesday,NUH(A),8.1,331.0,89.0,0
2023-12-12,Tuesday,SGH,6.0,325.0,88.5,0
2023-12-12,Tuesday,SKH,12.1,354.0,90.3,0
2023-12-12,Tuesday,TTSH,19.0,382.0,98.9,0
2023-12-12,Tuesday,WH,,,,0
2023-12-13,Wednesday,AH,9.2,65.0,90.3,0
2023-12-13,Wednesday,CGH,19.8,408.0,83.6,0
2023-12-13,Wednesday,KTPH,9.6,353.0,100.0,0
2023-12-13,Wednesday,NTFGH,16.5,336.0,97.8,0
2023-12-13,Wednesday,NUH(A),9.6,351.0,90.2,0
2023-12-13,Wednesday,SGH,6.7,320.0,87.9,0
2023-12-13,Wednesday,SKH,13.5,355.0,87.4,0
2023-12-13,Wednesday,TTSH,17.8,371.0,97.7,0
2023-12-13,Wednesday,WH,,,,0
2023-12-14,Thursday,AH,3.7,66.0,92.8,0
2023-12-14,Thursday,CGH,14.6,356.0,83.9,0
2023-12-14,Thursday,KTPH,8.6,336.0,100.0,0
2023-12-14,Thursday,NTFGH,11.3,363.0,99.7,0
2023-12-14,Thursday,NUH(A),9.0,311.0,89.2,0
2023-12-14,Thursday,SGH,4.4,298.0,87.0,0
2023-12-14,Thursday,SKH,8.9,338.0,87.2,0
2023-12-14,Thursday,TTSH,9.9,365.0,95.7,0
2023-12-14,Thursday,WH,,,,0
2023-12-15,Friday,AH,3.8,74.0,88.1,0
2023-12-15,Friday,CGH,16.0,366.0,81.7,0
2023-12-15,Friday,KTPH,10.4,332.0,96.9,0
2023-12-15,Friday,NTFGH,17.3,307.0,97.7,0
2023-12-15,Friday,NUH(A),4.4,325.0,86.4,0
2023-12-15,Friday,SGH,5.6,319.0,83.7,0
2023-12-15,Friday,SKH,6.2,343.0,86.9,0
2023-12-15,Friday,TTSH,7.8,420.0,93.1,0
2023-12-15,Friday,WH,,,,0
2023-12-16,Saturday,AH,1.7,64.0,87.0,0
2023-12-16,Saturday,CGH,2.0,336.0,81.0,0
2023-12-16,Saturday,KTPH,10.3,290.0,100.0,0
2023-12-16,Saturday,NTFGH,5.2,291.0,97.3,0
2023-12-16,Saturday,NUH(A),3.6,268.0,85.2,0
2023-12-16,Saturday,SGH,3.4,291.0,83.6,0
2023-12-16,Saturday,SKH,5.2,329.0,87.2,0
2023-12-16,Saturday,TTSH,5.4,328.0,95.3,0
2023-12-16,Saturday,WH,,,,0
2023-12-17,Sunday,AH,2.1,83.0,91.0,0
2023-12-17,Sunday,CGH,4.1,322.0,83.6,0
2023-12-17,Sunday,KTPH,11.0,291.0,100.0,0
2023-12-17,Sunday,NTFGH,11.0,270.0,100.0,0
2023-12-17,Sunday,NUH(A),3.7,236.0,85.9,0
2023-12-17,Sunday,SGH,3.7,310.0,87.4,0
2023-12-17,Sunday,SKH,5.5,287.0,88.9,0
2023-12-17,Sunday,TTSH,4.7,319.0,97.7,0
2023-12-17,Sunday,WH,,,,0
2023-12-18,Monday,AH,3.1,77.0,92.8,0
2023-12-18,Monday,CGH,18.7,463.0,83.0,0
2023-12-18,Monday,KTPH,16.9,389.0,100.0,0
2023-12-18,Monday,NTFGH,17.3,357.0,100.0,0
2023-12-18,Monday,NUH(A),4.3,355.0,87.8,0
2023-12-18,Monday,SGH,8.2,351.0,89.1,0
2023-12-18,Monday,SKH,5.4,384.0,90.9,0
2023-12-18,Monday,TTSH,5.9,420.0,97.5,0
2023-12-18,Monday,WH,,,,0
2023-12-19,Tuesday,AH,4.4,72.0,88.1,0
2023-12-19,Tuesday,CGH,18.0,358.0,82.4,0
2023-12-19,Tuesday,KTPH,16.1,332.0,99.9,0
2023-12-19,Tuesday,NTFGH,22.3,321.0,98.8,0
2023-12-19,Tuesday,NUH(A),5.2,340.0,85.8,0
2023-12-19,Tuesday,SGH,10.8,327.0,89.1,0
2023-12-19,Tuesday,SKH,7.6,358.0,90.9,0
2023-12-19,Tuesday,TTSH,7.8,390.0,98.9,0
2023-12-19,Tuesday,WH,,,,0
2023-12-20,Wednesday,AH,1.9,82.0,87.7,0
2023-12-20,Wednesday,CGH,7.3,372.0,81.8,0
2023-12-20,Wednesday,KTPH,23.1,319.0,99.6,0
2023-12-20,Wednesday,NTFGH,20.2,319.0,99.5,0
2023-12-20,Wednesday,NUH(A),5.0,311.0,84.8,0
2023-12-20,Wednesday,SGH,9.2,319.0,88.0,0
2023-12-20,Wednesday,SKH,10.4,312.0,89.3,0
2023-12-20,Wednesday,TTSH,7.4,375.0,97.7,0
2023-12-20,Wednesday,WH,,,,0
2023-12-21,Thursday,AH,1.7,55.0,87.7,0
2023-12-21,Thursday,CGH,9.7,344.0,81.9,0
2023-12-21,Thursday,KTPH,8.7,304.0,99.5,0
2023-12-21,Thursday,NTFGH,11.6,335.0,100.0,0
2023-12-21,Thursday,NUH(A),3.4,302.0,81.5,0
2023-12-21,Thursday,SGH,7.6,292.0,88.7,0
2023-12-21,Thursday,SKH,4.7,331.0,87.4,0
2023-12-21,Thursday,TTSH,6.0,366.0,95.3,0
2023-12-21,Thursday,WH,,,,0
2023-12-22,Friday,AH,4.2,59.0,86.3,0
2023-12-22,Friday,CGH,5.6,332.0,82.0,0
2023-12-22,Friday,KTPH,8.0,284.0,97.7,0
2023-12-22,Friday,NTFGH,15.1,267.0,98.9,0
2023-12-22,Friday,NUH(A),2.9,271.0,77.0,0
2023-12-22,Friday,SGH,4.9,320.0,86.2,0
2023-12-22,Friday,SKH,2.7,304.0,83.9,0
2023-12-22,Friday,TTSH,5.1,338.0,92.7,0
2023-12-22,Friday,WH,,,,0
2023-12-23,Saturday,AH,1.0,53.0,80.9,0
2023-12-23,Saturday,CGH,2.5,302.0,82.6,0
2023-12-23,Saturday,KTPH,3.7,301.0,99.3,0
2023-12-23,Saturday,NTFGH,5.8,274.0,98.9,0
2023-12-23,Saturday,NUH(A),2.5,279.0,74.6,0
2023-12-23,Saturday,SGH,2.8,271.0,83.7,0
2023-12-23,Saturday,SKH,1.9,304.0,83.2,0
2023-12-23,Saturday,TTSH,3.8,322.0,91.0,0
2023-12-23,Saturday,WH,,,,0
2023-12-24,Sunday,AH,1.0,55.0,83.4,0
2023-12-24,Sunday,CGH,2.9,309.0,83.5,0
2023-12-24,Sunday,KTPH,4.5,269.0,100.0,0
2023-12-24,Sunday,NTFGH,7.7,267.0,98.2,0
2023-12-24,Sunday,NUH(A),2.7,237.0,72.5,0
2023-12-24,Sunday,SGH,1.7,260.0,81.1,0
2023-12-24,Sunday,SKH,2.1,302.0,86.5,0
2023-12-24,Sunday,TTSH,4.0,316.0,93.3,0
2023-12-24,Sunday,WH,,,,0
2023-12-25,Monday,AH,1.5,64.0,85.9,1
2023-12-25,Monday,CGH,3.9,350.0,85.2,1
2023-12-25,Monday,KTPH,4.0,288.0,100.0,1
2023-12-25,Monday,NTFGH,4.3,293.0,92.8,1
2023-12-25,Monday,NUH(A),2.1,260.0,77.4,1
2023-12-25,Monday,SGH,1.5,276.0,83.6,1
2023-12-25,Monday,SKH,3.2,345.0,90.6,1
2023-12-25,Monday,TTSH,4.5,315.0,96.8,1
2023-12-25,Monday,WH,,,,1
2023-12-26,Tuesday,AH,2.5,91.0,89.9,0
2023-12-26,Tuesday,CGH,12.0,397.0,84.2,0
2023-12-26,Tuesday,KTPH,13.5,339.0,100.0,0
2023-12-26,Tuesday,NTFGH,7.9,363.0,93.7,0
2023-12-26,Tuesday,NUH(A),3.1,347.0,83.6,0
2023-12-26,Tuesday,SGH,6.3,357.0,88.0,0
2023-12-26,Tuesday,SKH,8.1,398.0,90.9,0
2023-12-26,Tuesday,TTSH,5.9,394.0,96.5,0
2023-12-26,Tuesday,WH,,,,0
2023-12-27,Wednesday,AH,3.9,61.0,88.4,0
2023-12-27,Wednesday,CGH,13.3,370.0,82.8,0
2023-12-27,Wednesday,KTPH,6.9,335.0,100.0,0
2023-12-27,Wednesday,NTFGH,16.9,329.0,91.3,0
2023-12-27,Wednesday,NUH(A),3.9,323.0,85.2,0
2023-12-27,Wednesday,SGH,8.0,301.0,88.6,0
2023-12-27,Wednesday,SKH,8.7,346.0,89.6,0
2023-12-27,Wednesday,TTSH,7.0,357.0,96.4,0
2023-12-27,Wednesday,WH,,,,0
2023-12-28,Thursday,AH,7.0,69.0,85.2,0
2023-12-28,Thursday,CGH,18.9,341.0,82.5,0
2023-12-28,Thursday,KTPH,10.8,336.0,100.0,0
2023-12-28,Thursday,NTFGH,7.2,331.0,89.7,0
2023-12-28,Thursday,NUH(A),5.0,285.0,87.4,0
2023-12-28,Thursday,SGH,5.7,323.0,86.2,0
2023-12-28,Thursday,SKH,6.1,336.0,87.9,0
2023-12-28,Thursday,TTSH,6.7,382.0,96.8,0
2023-12-28,Thursday,WH,,,,0
2023-12-29,Friday,AH,2.9,70.0,81.9,0
2023-12-29,Friday,CGH,9.6,328.0,80.2,0
2023-12-29,Friday,KTPH,8.4,316.0,97.9,0
2023-12-29,Friday,NTFGH,4.0,308.0,87.6,0
2023-12-29,Friday,NUH(A),5.9,264.0,84.1,0
2023-12-29,Friday,SGH,3.7,297.0,83.4,0
2023-12-29,Friday,SKH,5.9,313.0,88.0,0
2023-12-29,Friday,TTSH,6.2,343.0,94.5,0
2023-12-29,Friday,WH,,,,0
2023-12-30,Saturday,AH,1.6,57.0,77.6,0
